Date,Open,High,Low,Close,Adj Close,Volume
2011-09-08,16.549999237060547,20.799999237060547,15.600000381469727,16.399999618530273,16.399999618530273,24856
2011-09-09,17.0,17.0,15.600000381469727,15.600000381469727,15.600000381469727,15253
2011-09-12,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,14.850000381469727,30
2011-09-13,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,1110
2011-09-14,13.449999809265137,13.449999809265137,13.449999809265137,13.449999809265137,13.449999809265137,1855
2011-09-15,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,6155
2011-09-16,12.199999809265137,13.449999809265137,12.199999809265137,13.449999809265137,13.449999809265137,68831
2011-09-19,14.149999618530273,14.149999618530273,13.75,14.149999618530273,14.149999618530273,4292
2011-09-20,14.850000381469727,14.899999618530273,14.850000381469727,14.899999618530273,14.899999618530273,4658
2011-09-21,15.649999618530273,15.649999618530273,14.550000190734863,15.649999618530273,15.649999618530273,20549
2011-09-22,17.0,18.0,16.0,16.149999618530273,16.149999618530273,110200
2011-09-23,16.5,17.850000381469727,15.800000190734863,17.100000381469727,17.100000381469727,98474
2011-09-26,17.100000381469727,17.149999618530273,15.0,15.449999809265137,15.449999809265137,36723
2011-09-27,15.0,15.800000190734863,14.350000381469727,14.699999809265137,14.699999809265137,30981
2011-09-28,14.800000190734863,14.850000381469727,14.100000381469727,14.449999809265137,14.449999809265137,33035
2011-09-29,14.0,14.399999618530273,13.600000381469727,14.199999809265137,14.199999809265137,5871
2011-09-30,13.699999809265137,14.100000381469727,13.449999809265137,13.550000190734863,13.550000190734863,15312
2011-10-03,11.850000381469727,13.5,11.850000381469727,13.100000381469727,13.100000381469727,8785
2011-10-04,11.850000381469727,13.350000381469727,11.850000381469727,12.600000381469727,12.600000381469727,10153
2011-10-05,12.100000381469727,12.75,12.100000381469727,12.5,12.5,11811
2011-10-07,12.0,13.699999809265137,12.0,13.050000190734863,13.050000190734863,6025
2011-10-10,13.100000381469727,13.100000381469727,12.550000190734863,12.850000381469727,12.850000381469727,5845
2011-10-11,13.100000381469727,13.199999809265137,12.649999618530273,12.699999809265137,12.699999809265137,4601
2011-10-12,12.899999618530273,13.0,12.550000190734863,12.899999618530273,12.899999618530273,7001
2011-10-13,12.0,13.600000381469727,12.0,12.699999809265137,12.699999809265137,9257
2011-10-14,13.699999809265137,13.699999809265137,12.550000190734863,12.649999618530273,12.649999618530273,6731
2011-10-17,12.149999618530273,13.25,12.149999618530273,12.449999809265137,12.449999809265137,6243
2011-10-18,12.0,12.0,11.649999618530273,11.800000190734863,11.800000190734863,4774
2011-10-19,11.850000381469727,11.850000381469727,10.699999809265137,10.800000190734863,10.800000190734863,18109
2011-10-20,10.5,11.5,10.5,10.75,10.75,7805
2011-10-21,10.100000381469727,11.100000381469727,10.100000381469727,10.75,10.75,5554
2011-10-24,10.199999809265137,10.449999809265137,9.800000190734863,10.050000190734863,10.050000190734863,15462
2011-10-25,10.0,10.5,9.75,10.25,10.25,5180
2011-10-28,10.550000190734863,12.25,10.25,12.25,12.25,21906
2011-10-31,12.649999618530273,14.449999809265137,12.649999618530273,13.800000190734863,13.800000190734863,73038
2011-11-01,11.100000381469727,13.800000190734863,11.100000381469727,13.050000190734863,13.050000190734863,30630
2011-11-02,12.149999618530273,13.25,12.149999618530273,12.75,12.75,7259
2011-11-03,12.699999809265137,12.75,12.0,12.350000381469727,12.350000381469727,15338
2011-11-04,12.25,12.600000381469727,12.0,12.100000381469727,12.100000381469727,5827
2011-11-08,12.0,12.199999809265137,11.100000381469727,11.399999618530273,11.399999618530273,2328
2011-11-09,11.0,11.0,10.050000190734863,10.25,10.25,23764
2011-11-11,10.25,10.300000190734863,9.600000381469727,10.25,10.25,19185
2011-11-14,10.0,10.399999618530273,9.75,9.800000190734863,9.800000190734863,8371
2011-11-15,9.649999618530273,10.399999618530273,8.800000190734863,8.850000381469727,8.850000381469727,10426
2011-11-16,8.649999618530273,8.899999618530273,8.0,8.649999618530273,8.649999618530273,8344
2011-11-17,8.5,8.75,8.350000381469727,8.5,8.5,12455
2011-11-18,8.199999809265137,8.850000381469727,8.050000190734863,8.550000190734863,8.550000190734863,10724
2011-11-21,9.550000190734863,9.550000190734863,8.0,8.199999809265137,8.199999809265137,5682
2011-11-22,8.100000381469727,9.199999809265137,8.100000381469727,8.899999618530273,8.899999618530273,11857
2011-11-23,10.300000190734863,10.300000190734863,8.300000190734863,8.5,8.5,4181
2011-11-24,8.350000381469727,8.550000190734863,8.350000381469727,8.350000381469727,8.350000381469727,3238
2011-11-25,8.149999618530273,8.5,7.650000095367432,8.0,8.0,5984
2011-11-28,8.0,8.5,8.0,8.25,8.25,10290
2011-11-29,8.0,8.350000381469727,8.0,8.25,8.25,2934
2011-11-30,8.199999809265137,8.399999618530273,8.0,8.199999809265137,8.199999809265137,667
2011-12-01,8.0,8.75,8.0,8.449999809265137,8.449999809265137,11802
2011-12-02,8.5,8.5,8.100000381469727,8.350000381469727,8.350000381469727,2420
2011-12-05,8.0,9.0,7.300000190734863,8.100000381469727,8.100000381469727,6993
2011-12-07,8.0,8.75,8.0,8.5,8.5,3068
2011-12-08,8.199999809265137,8.25,7.5,7.900000095367432,7.900000095367432,13222
2011-12-09,8.0,8.300000190734863,8.0,8.25,8.25,946
2011-12-12,8.0,8.399999618530273,8.0,8.399999618530273,8.399999618530273,2441
2011-12-13,8.0,8.399999618530273,7.75,7.849999904632568,7.849999904632568,3203
2011-12-14,8.149999618530273,8.25,8.0,8.0,8.0,1307
2011-12-15,7.400000095367432,8.0,7.400000095367432,8.0,8.0,1681
2011-12-16,7.800000190734863,7.949999809265137,7.5,7.5,7.5,683
2011-12-19,7.0,7.5,7.0,7.150000095367432,7.150000095367432,3325
2011-12-20,7.400000095367432,7.5,7.300000190734863,7.349999904632568,7.349999904632568,1077
2011-12-21,7.150000095367432,7.699999809265137,7.099999904632568,7.5,7.5,966
2011-12-22,7.800000190734863,7.800000190734863,6.849999904632568,7.599999904632568,7.599999904632568,2045
2011-12-23,7.400000095367432,8.300000190734863,7.400000095367432,8.199999809265137,8.199999809265137,5555
2011-12-26,8.0,8.649999618530273,8.0,8.350000381469727,8.350000381469727,1580
2011-12-27,8.600000381469727,8.600000381469727,8.050000190734863,8.100000381469727,8.100000381469727,4557
2011-12-28,8.0,8.399999618530273,7.800000190734863,8.0,8.0,1687
2011-12-29,7.650000095367432,8.050000190734863,7.650000095367432,7.900000095367432,7.900000095367432,1733
2011-12-30,8.0,8.0,7.599999904632568,7.650000095367432,7.650000095367432,4719
2012-01-02,7.699999809265137,8.0,7.650000095367432,8.0,8.0,590
2012-01-03,7.75,8.0,7.599999904632568,7.75,7.75,1500
2012-01-04,8.050000190734863,8.199999809265137,7.650000095367432,7.699999809265137,7.699999809265137,4304
2012-01-05,7.699999809265137,8.050000190734863,7.699999809265137,7.75,7.75,2970
2012-01-06,7.599999904632568,8.050000190734863,7.099999904632568,7.900000095367432,7.900000095367432,2377
2012-01-09,8.199999809265137,8.649999618530273,7.849999904632568,8.050000190734863,8.050000190734863,5627
2012-01-10,8.100000381469727,8.649999618530273,8.100000381469727,8.350000381469727,8.350000381469727,7876
2012-01-11,8.0,9.899999618530273,8.0,9.5,9.5,13738
2012-01-12,9.25,10.0,9.100000381469727,9.399999618530273,9.399999618530273,10701
2012-01-13,9.850000381469727,9.899999618530273,8.649999618530273,9.050000190734863,9.050000190734863,3044
