Date,Open,High,Low,Close,Adj Close,Volume
2019-12-30,160.0,177.89999389648438,152.5,166.89999389648438,163.02149963378906,21159947
2019-12-31,162.3000030517578,167.39999389648438,150.60000610351562,152.4499969482422,148.90728759765625,5939748
2020-01-01,153.0500030517578,159.5,152.39999389648438,155.85000610351562,152.22830200195312,3114230
2020-01-02,156.0500030517578,158.6999969482422,154.0,155.6999969482422,152.08175659179688,1021302
2020-01-03,156.0,156.0,151.25,151.89999389648438,148.3700714111328,623408
2020-01-06,143.0,153.5,143.0,150.1999969482422,146.70957946777344,1515788
2020-01-07,151.75,155.85000610351562,150.89999389648438,153.5500030517578,149.9817352294922,621807
2020-01-08,149.6999969482422,154.8000030517578,149.64999389648438,153.25,149.68870544433594,519977
2020-01-09,155.5,169.0,153.0500030517578,161.89999389648438,158.13768005371094,3636245
2020-01-10,160.85000610351562,166.8000030517578,159.35000610351562,165.3000030517578,161.4586639404297,1506054
2020-01-13,167.0,174.39999389648438,166.1999969482422,169.4499969482422,165.5122528076172,2035350
2020-01-14,170.0,174.0,169.75,171.64999389648438,167.66110229492188,724613
2020-01-15,172.10000610351562,172.89999389648438,168.89999389648438,170.25,166.2936553955078,293100
2020-01-16,171.0,184.39999389648438,170.5500030517578,174.1999969482422,170.15185546875,3162996
2020-01-17,173.89999389648438,177.35000610351562,169.0,170.0,166.04945373535156,652615
2020-01-20,170.5,172.9499969482422,165.5,166.3000030517578,162.43545532226562,399997
2020-01-21,169.0,172.8000030517578,168.0500030517578,171.64999389648438,167.66110229492188,579708
2020-01-22,172.5,176.0,171.5,172.6999969482422,168.68670654296875,460701
2020-01-23,173.39999389648438,175.0,171.3000030517578,172.85000610351562,168.83323669433594,270044
2020-01-24,172.3000030517578,173.6999969482422,170.5500030517578,171.8000030517578,167.8076171875,201038
2020-01-27,171.1999969482422,177.0,170.25,174.3000030517578,170.24952697753906,690849
2020-01-28,176.0,182.0,174.75,178.25,174.1077423095703,1383816
2020-01-29,180.6999969482422,183.60000610351562,176.5,177.85000610351562,173.717041015625,626766
2020-01-30,179.10000610351562,179.39999389648438,172.5,174.25,170.20069885253906,216496
2020-01-31,175.0,178.6999969482422,171.64999389648438,175.9499969482422,171.8612060546875,258299
2020-02-03,168.85000610351562,171.89999389648438,166.0,167.25,163.3633575439453,148029
2020-02-04,168.35000610351562,173.5,168.35000610351562,171.39999389648438,167.4169158935547,157238
2020-02-05,172.4499969482422,172.89999389648438,167.6999969482422,168.6999969482422,164.77967834472656,122567
2020-02-06,169.5,171.75,167.4499969482422,168.35000610351562,164.4378204345703,112909
2020-02-07,168.6999969482422,173.0,168.1999969482422,172.14999389648438,168.14947509765625,208837
2020-02-10,171.5,180.89999389648438,171.5,179.35000610351562,175.1821746826172,772255
2020-02-11,180.0500030517578,183.39999389648438,175.39999389648438,176.9499969482422,172.8379364013672,748593
2020-02-12,180.0,181.89999389648438,171.0500030517578,178.75,174.5961151123047,1815590
2020-02-13,180.10000610351562,186.89999389648438,178.0500030517578,184.9499969482422,180.6520538330078,1685166
2020-02-14,185.0,195.6999969482422,183.0,190.3000030517578,185.8777313232422,1984341
2020-02-17,190.8000030517578,196.64999389648438,186.8000030517578,189.5,185.09629821777344,899695
2020-02-18,189.0,192.0,182.0,185.85000610351562,181.53111267089844,512784
2020-02-19,186.75,188.60000610351562,182.0,182.39999389648438,178.16131591796875,320045
2020-02-20,182.0,185.89999389648438,181.0,181.85000610351562,177.6240997314453,325359
2020-02-24,179.9499969482422,181.6999969482422,175.8000030517578,179.5500030517578,175.37754821777344,331633
2020-02-25,180.6999969482422,183.6999969482422,175.5,177.5,173.3751678466797,226044
2020-02-26,176.0,178.0,173.0,174.3000030517578,170.24952697753906,290315
2020-02-27,174.0,176.0500030517578,173.0,174.60000610351562,170.54257202148438,240793
2020-02-28,170.0,171.39999389648438,162.64999389648438,163.64999389648438,159.84703063964844,308618
2020-03-02,164.3000030517578,168.35000610351562,151.5,158.39999389648438,154.71900939941406,254834
