Date,Open,High,Low,Close,Adj Close,Volume
2016-05-09,665.0,665.0,605.7999877929688,618.7999877929688,525.3466186523438,12860078
2016-05-10,615.9000244140625,618.75,594.75,602.5999755859375,511.5931701660156,2902129
2016-05-11,590.0999755859375,629.9000244140625,585.4500122070312,627.25,532.5203857421875,2734316
2016-05-12,628.4000244140625,634.2999877929688,622.0999755859375,629.5,534.4306030273438,849875
2016-05-13,627.0,633.75,618.0,625.4000244140625,530.9498901367188,616134
2016-05-16,624.0,642.5,615.1500244140625,630.0499877929688,534.8975219726562,615793
2016-05-17,630.0499877929688,635.7000122070312,624.1500244140625,625.7000122070312,531.2044677734375,341194
2016-05-18,625.0,630.0,623.0,625.3499755859375,530.9073486328125,168022
2016-05-19,625.4500122070312,628.6500244140625,601.0499877929688,606.5499877929688,514.9466552734375,167565
2016-05-20,608.0999755859375,615.5,601.5,603.3499755859375,512.2297973632812,157728
2016-05-23,605.4000244140625,619.0,599.9500122070312,608.0,516.1776123046875,187330
2016-05-24,609.0,614.9500122070312,603.0,609.25,517.2388916015625,130537
2016-05-25,614.0,622.0,610.0,620.2000122070312,526.5352172851562,165803
2016-05-26,620.0999755859375,641.0,620.0999755859375,636.2999877929688,540.2036743164062,477553
2016-05-27,639.0,642.0499877929688,631.0999755859375,637.0,540.798095703125,209977
2016-05-30,637.1500244140625,646.2999877929688,635.0,637.3499755859375,541.0950317382812,155994
2016-05-31,640.7000122070312,644.0499877929688,624.4000244140625,640.25,543.55712890625,224590
2016-06-01,640.3499755859375,646.7000122070312,625.5,628.4000244140625,533.4967651367188,159325
2016-06-02,631.4000244140625,633.4000244140625,623.9000244140625,628.7999877929688,533.8364868164062,84209
2016-06-03,630.0,669.9000244140625,624.7000122070312,629.0499877929688,534.0486450195312,1288296
2016-06-06,624.9000244140625,634.4000244140625,590.0,595.5499877929688,505.60784912109375,1235071
2016-06-07,598.0499877929688,619.4000244140625,596.75,610.3499755859375,518.1726684570312,409974
2016-06-08,614.4000244140625,617.5999755859375,605.0,607.2999877929688,515.5833129882812,144198
2016-06-09,609.75,609.75,598.0,600.2999877929688,509.6405334472656,116741
2016-06-10,604.9500122070312,609.7999877929688,590.7999877929688,596.5499877929688,506.4568786621094,197831
2016-06-13,601.5,615.0,600.0,602.0,511.0836486816406,412557
2016-06-14,603.7999877929688,612.7999877929688,602.5499877929688,604.0999755859375,512.86669921875,160051
2016-06-15,606.5,610.2000122070312,597.0,599.6500244140625,509.0885925292969,116445
2016-06-16,603.9500122070312,608.7999877929688,586.0,589.0499877929688,500.0894775390625,245784
2016-06-17,591.25,600.0,584.0,586.6500244140625,498.0521240234375,137866
2016-06-20,584.7999877929688,584.7999877929688,567.0,570.4500122070312,484.2985534667969,185601
2016-06-21,571.0,582.7000122070312,568.1500244140625,580.0999755859375,492.4912414550781,223540
2016-06-22,580.0,581.7000122070312,568.9500122070312,570.2999877929688,484.17120361328125,77267
2016-06-23,570.0999755859375,573.75,557.0,559.5499877929688,475.04473876953125,73066
2016-06-24,542.0,554.8499755859375,523.2000122070312,544.0499877929688,461.8855895996094,545488
2016-06-27,537.5499877929688,580.7999877929688,537.5499877929688,568.6500244140625,482.77044677734375,177671
2016-06-28,569.7000122070312,575.0,567.0,571.0999755859375,484.8504333496094,93774
2016-06-29,568.0999755859375,572.4000244140625,563.25,565.8499755859375,480.39324951171875,62105
2016-06-30,566.0,579.6500244140625,565.9000244140625,571.4000244140625,485.1051940917969,107609
2016-07-01,572.7999877929688,575.0,562.0,565.0499877929688,479.7140808105469,51833
2016-07-04,566.5,572.0,562.5,564.0499877929688,478.86517333984375,71530
2016-07-05,566.75,576.0999755859375,564.1500244140625,565.5999755859375,480.1810607910156,82651
2016-07-07,566.7000122070312,572.0,562.0,562.8499755859375,477.84637451171875,47357
2016-07-08,564.7999877929688,567.5,555.1500244140625,559.0,474.5777893066406,54153
2016-07-11,566.7999877929688,579.0,560.1500244140625,568.4500122070312,482.6007080078125,109480
2016-07-12,570.0,572.6500244140625,556.0499877929688,559.5499877929688,475.04473876953125,79691
2016-07-13,560.1500244140625,565.0,545.0,548.1500244140625,465.366455078125,69115
2016-07-14,545.0,551.0499877929688,541.0,542.2999877929688,460.39984130859375,65100
2016-07-15,545.4000244140625,547.0499877929688,537.0,538.4500122070312,457.13128662109375,47737
2016-07-18,537.2000122070312,546.9500122070312,537.2000122070312,540.4000244140625,458.78692626953125,67110
2016-07-19,541.0,545.9500122070312,536.0,545.1500244140625,462.8194885253906,78327
2016-07-20,542.1500244140625,551.0,541.0999755859375,543.0499877929688,461.0366516113281,126201
2016-07-21,543.9000244140625,577.2999877929688,543.25,567.3499755859375,481.66668701171875,301000
2016-07-22,562.0,574.25,558.5,565.4500122070312,480.0537109375,108902
2016-07-25,586.0,589.6500244140625,560.0999755859375,568.3499755859375,482.5157470703125,276388
2016-07-26,569.4000244140625,579.7000122070312,563.5499877929688,577.6500244140625,490.41131591796875,125129
2016-07-27,577.7999877929688,578.0,563.0999755859375,570.25,484.1287536621094,127279
2016-07-28,566.2000122070312,570.9500122070312,562.0,563.1500244140625,478.1010437011719,55305
2016-07-29,565.9500122070312,572.9000244140625,565.0999755859375,572.2000122070312,485.78436279296875,292090
2016-08-01,570.5,574.9500122070312,552.0999755859375,558.75,474.3656921386719,37580
