Date,Open,High,Low,Close,Adj Close,Volume
2007-05-11,269.95001220703125,278.79998779296875,258.0,258.0,206.66893005371094,4583
2007-05-14,270.0,271.1000061035156,261.04998779296875,270.95001220703125,217.0424346923828,1276
2007-05-15,271.5,273.70001220703125,266.5,270.5,216.68191528320312,560
2007-05-16,273.70001220703125,284.04998779296875,273.70001220703125,284.04998779296875,227.5360870361328,2003
2007-05-17,298.0,298.0,280.5,281.8999938964844,225.8138427734375,6166
2007-05-18,286.0,290.0,278.29998779296875,281.70001220703125,225.65365600585938,3694
2007-05-21,281.0,288.5,279.0,283.45001220703125,227.05551147460938,1378
2007-05-22,278.54998779296875,288.0,275.0,278.8999938964844,223.41067504882812,391
2007-05-23,275.0,285.0,275.0,277.1499938964844,222.0088653564453,4470
2007-05-24,276.0,285.0,276.0,283.0,226.6949920654297,590
2007-05-25,288.0,291.0,277.0,278.0,222.68975830078125,3282
2007-05-28,290.0,290.0,280.29998779296875,283.3500061035156,226.9752960205078,597
2007-05-29,296.0,297.54998779296875,287.0,297.54998779296875,238.35012817382812,4119
2007-05-30,300.0,312.45001220703125,300.0,312.45001220703125,250.28573608398438,5242
2007-05-31,320.0,328.1000061035156,315.0,328.1000061035156,262.82196044921875,6229
2007-06-01,328.1000061035156,328.1000061035156,328.1000061035156,328.1000061035156,262.82196044921875,0
2007-06-04,361.79998779296875,361.79998779296875,361.79998779296875,361.79998779296875,289.8171081542969,165
2007-06-05,343.79998779296875,375.0,343.79998779296875,365.8999938964844,293.1013488769531,24626
2007-06-06,356.25,369.8500061035156,347.6000061035156,347.6000061035156,278.44232177734375,1860
2007-06-07,335.04998779296875,348.0,330.29998779296875,340.0,272.3544006347656,5389
2007-06-08,340.0,357.0,340.0,357.0,285.9721374511719,3623
2007-06-11,369.8999938964844,374.8500061035156,360.04998779296875,368.6499938964844,295.3042297363281,11930
2007-06-12,377.0,377.0,350.25,350.25,280.5650634765625,1971
2007-06-13,333.5,343.70001220703125,332.79998779296875,335.3999938964844,268.6695556640625,8880
2007-06-14,347.0,352.20001220703125,347.0,352.20001220703125,282.12713623046875,899
2007-06-15,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-18,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-19,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-20,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-21,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-22,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-25,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-26,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-27,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-28,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-06-29,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-07-02,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-07-03,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-07-04,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-07-05,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-07-06,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-07-09,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
2007-07-10,352.20001220703125,352.20001220703125,352.20001220703125,352.20001220703125,282.12713623046875,0
